# longitude  latitude
-122.177582     36.995087
-122.178612     36.995773
-122.179276     36.995888
-122.180168     36.996643
-122.181915     36.996780
-122.182747     36.997444
-122.183388     36.997528
-122.184303     36.998276
-122.185387     36.998550
-122.185722     36.999023
-122.186722     36.999252
-122.187279     37.000000
-122.187164     37.000832
-122.187973     37.001640
-122.187943     37.003311
-122.188416     37.003693
-122.190025     37.003693
-122.192497     37.006248
-122.194191     37.006248
-122.194664     37.006668
-122.194611     37.008301
-122.195053     37.008720
-122.195915     37.008720
-122.196671     37.009583
-122.197525     37.009613
-122.198387     37.010391
-122.199997     37.010422
-122.200470     37.010803
-122.200417     37.011665
-122.201721     37.012894
-122.205833     37.012917
-122.206696     37.013718
-122.207581     37.013718
-122.209663     37.015808
-122.209663     37.016663
-122.210861     37.017914
-122.212502     37.017883
-122.214195     37.019554
-122.215080     37.019554
-122.217941     37.022499
-122.217941     37.023308
-122.218361     37.023750
-122.223358     37.023727
-122.224220     37.024529
-122.225861     37.024551
-122.226303     37.025002
-122.226303     37.025803
-122.227974     37.027473
-122.227943     37.028336
-122.228806     37.029144
-122.228775     37.029999
-122.229637     37.030807
-122.229637     37.033333
-122.230469     37.034134
-122.230446     37.035004
-122.231331     37.035805
-122.231331     37.036667
-122.232140     37.037476
-122.232140     37.038330
-122.233833     37.040001
-122.233833     37.040802
-122.234612     37.041672
-122.234581     37.042473
-122.235085     37.042946
-122.235886     37.042946
-122.236305     37.043335
-122.236275     37.044144
-122.236748     37.044525
-122.237526     37.044556
-122.238358     37.045418
-122.239220     37.045418
-122.241249     37.047501
-122.241302     37.048309
-122.241692     37.048691
-122.242554     37.048691
-122.247498     37.053726
-122.248360     37.053726
-122.248749     37.054169
-122.248749     37.054977
-122.251747     37.057922
-122.253387     37.057861
-122.255470     37.059998
-122.255470     37.062469
-122.257942     37.065002
-122.258026     37.066666
-122.259193     37.067856
-122.259972     37.067856
-122.260414     37.068329
-122.260498     37.069199
-122.262085     37.070801
-122.262085     37.071671
-122.262497     37.072052
-122.264221     37.072083
-122.264664     37.072472
-122.264664     37.074997
-122.265472     37.075806
-122.265472     37.076668
-122.266747     37.077866
-122.268387     37.077888
-122.268806     37.078339
-122.268806     37.079140
-122.269691     37.079941
-122.269638     37.081665
-122.271248     37.083328
-122.271332     37.084137
-122.272552     37.085419
-122.273331     37.085419
-122.275024     37.087082
-122.275887     37.087029
-122.276306     37.087502
-122.276276     37.088364
-122.277138     37.089172
-122.277138     37.090805
-122.278748     37.092499
-122.278831     37.093338
-122.279610     37.094139
-122.279610     37.094940
-122.279999     37.095413
-122.280861     37.095413
-122.282555     37.097031
-122.283386     37.097031
-122.284195     37.097885
-122.285057     37.097916
-122.286247     37.099106
-122.286247     37.099976
-122.290001     37.103722
-122.290886     37.103722
-122.291748     37.104584
-122.292580     37.104584
-122.293777     37.105804
-122.293747     37.106667
-122.294220     37.107056
-122.294998     37.107056
-122.296692     37.108719
-122.297554     37.108749
-122.299164     37.110413
-122.300888     37.110359
-122.302498     37.112083
-122.303360     37.112083
-122.304222     37.112885
-122.305000     37.112915
-122.306694     37.114578
-122.308334     37.114532
-122.309219     37.115387
-122.310081     37.115387
-122.310921     37.116249
-122.312553     37.116226
-122.313332     37.117081
-122.316696     37.117081
-122.317581     37.116249
-122.321693     37.116280
-122.322525     37.115417
-122.323387     37.115417
-122.324219     37.114555
-122.325859     37.114578
-122.326721     37.113724
-122.327499     37.113724
-122.328362     37.112915
-122.329224     37.112862
-122.330887     37.111221
-122.331749     37.111221
-122.332581     37.110359
-122.333359     37.110390
-122.333748     37.110832
-122.333778     37.114975
-122.334557     37.115829
-122.334641     37.116669
-122.335052     37.117081
-122.338333     37.117058
-122.339638     37.118301
-122.339638     37.119171
-122.340469     37.119972
-122.340469     37.128334
-122.339584     37.129135
-122.339638     37.134972
-122.340469     37.135834
-122.340469     37.136642
-122.340889     37.137024
-122.342529     37.137054
-122.345444     37.139969
-122.345413     37.142502
-122.347557     37.144585
-122.348389     37.144585
-122.349167     37.145447
-122.350060     37.144585
-122.351692     37.144585
-122.352554     37.145386
-122.354164     37.145416
-122.355888     37.147079
-122.356667     37.147079
-122.357193     37.147499
-122.357193     37.148277
-122.357498     37.148750
-122.362526     37.148773
-122.364639     37.150833
-122.364220     37.151245
-122.363358     37.151245
-122.362137     37.152496
-122.362915     37.153305
-122.362968     37.154945
-122.362137     37.155807
-122.362137     37.156662
-122.362946     37.157471
-122.362915     37.160004
-122.362053     37.160805
-122.362137     37.161636
-122.362915     37.162498
-122.362915     37.163307
-122.364609     37.164970
-122.364609     37.165833
-122.366302     37.167496
-122.366302     37.168304
-122.367165     37.169113
-122.367165     37.169968
-122.368027     37.170837
-122.367973     37.171638
-122.368332     37.172058
-122.369194     37.172058
-122.370026     37.172913
-122.371719     37.172913
-122.377525     37.178726
-122.378387     37.178749
-122.380081     37.180420
-122.381721     37.180420
-122.382500     37.181221
-122.384224     37.181221
-122.385056     37.182083
-122.393387     37.182083
-122.394218     37.181221
-122.396667     37.181252
-122.397110     37.181641
-122.397110     37.183304
-122.397499     37.183693
-122.398361     37.183693
-122.398804     37.184166
-122.398804     37.185028
-122.399635     37.185837
-122.399612     37.188278
-122.400497     37.189163
-122.400444     37.191612
-122.402496     37.193748
-122.403358     37.193748
-122.405060     37.195419
-122.405830     37.195419
-122.407112     37.196640
-122.407112     37.197495
-122.405441     37.199142
-122.406303     37.199997
-122.406303     37.200806
-122.407166     37.201668
-122.407112     37.206635
-122.407997     37.207443
-122.407997     37.209167
-122.408806     37.209976
-122.408806     37.211693
-122.409637     37.212502
-122.409637     37.214943
-122.410469     37.215836
-122.410469     37.217468
-122.409637     37.218338
-122.409584     37.220001
-122.410446     37.220810
-122.410446     37.222527
-122.411278     37.223328
-122.411278     37.224106
-122.412109     37.224998
-122.412109     37.227501
-122.413414     37.228722
-122.414276     37.228722
-122.418831     37.233307
-122.418747     37.237503
-122.419609     37.238304
-122.419609     37.239166
-122.420471     37.239975
-122.420471     37.241638
-122.421303     37.242500
-122.420471     37.243332
-122.420418     37.244141
-122.421303     37.244949
-122.421303     37.246666
-122.422112     37.247467
-122.422081     37.250000
-122.421692     37.250389
-122.420914     37.250389
-122.420471     37.249969
-122.420471     37.249191
-122.420029     37.248718
-122.419693     37.249168
-122.419693     37.250778
-122.418831     37.251640
-122.418777     37.252502
-122.416275     37.255005
-122.416275     37.256668
-122.415443     37.257446
-122.415497     37.262497
-122.413414     37.264610
-122.411667     37.264587
-122.411247     37.264999
-122.412109     37.265808
-122.412109     37.266663
-122.412941     37.267532
-122.412918     37.270828
-122.412109     37.271637
-122.412109     37.273361
-122.411331     37.274139
-122.411331     37.274948
-122.410446     37.275803
-122.410446     37.276672
-122.411278     37.277473
-122.411278     37.279190
-122.410416     37.279968
-122.410469     37.281639
-122.409637     37.282501
-122.409584     37.285828
-122.408775     37.286606
-122.408806     37.293304
-122.407944     37.294167
-122.407913     37.294968
-122.408775     37.295837
-122.407913     37.296692
-122.407944     37.300804
-122.407082     37.301666
-122.407112     37.307495
-122.406303     37.308365
-122.406303     37.309166
-122.407082     37.309967
-122.407082     37.310806
-122.406303     37.311668
-122.406250     37.316666
-122.405441     37.317505
-122.405441     37.319168
-122.405029     37.319557
-122.404137     37.319557
-122.403831     37.320023
-122.403778     37.320831
-122.403000     37.321609
-122.403778     37.322472
-122.403778     37.331635
-122.402969     37.332504
-122.402969     37.337471
-122.402138     37.338333
-122.402138     37.339142
-122.402916     37.339996
-122.402916     37.348328
-122.402138     37.349136
-122.402168     37.354172
-122.401749     37.354584
-122.400887     37.354584
-122.400414     37.354973
-122.400414     37.357498
-122.404221     37.361221
-122.407555     37.361252
-122.407913     37.361633
-122.407890     37.362503
-122.408775     37.363304
-122.408775     37.369141
-122.409637     37.370026
-122.409668     37.375000
-122.410027     37.375389
-122.410889     37.375389
-122.411247     37.375809
-122.411247     37.377472
-122.411636     37.377914
-122.414276     37.377945
-122.415443     37.379135
-122.415421     37.380806
-122.416275     37.381668
-122.416275     37.382477
-122.420418     37.386612
-122.420387     37.387466
-122.422112     37.389137
-122.422112     37.389999
-122.423775     37.391663
-122.423805     37.392471
-122.422943     37.393311
-122.422943     37.394112
-122.423775     37.394974
-122.423775     37.395828
-122.424637     37.396637
-122.424637     37.399170
-122.425468     37.399971
-122.425446     37.401695
-122.426247     37.402496
-122.426331     37.403305
-122.426720     37.403748
-122.427528     37.403748
-122.428802     37.404968
-122.428802     37.406693
-122.427917     37.407471
-122.428802     37.408279
-122.428802     37.409134
-122.430054     37.410416
-122.430832     37.410416
-122.432915     37.412476
-122.432999     37.414139
-122.433746     37.415001
-122.433746     37.415802
-122.435471     37.417473
-122.435471     37.419998
-122.436310     37.420807
-122.436279     37.422531
-122.440498     37.426666
-122.440445     37.430832
-122.441719     37.432053
-122.442528     37.432053
-122.442970     37.432495
-122.442970     37.433304
-122.444580     37.434967
-122.444611     37.451637
-122.445442     37.452499
-122.445442     37.456612
-122.446304     37.457474
-122.446304     37.459137
-122.447136     37.459999
-122.447136     37.462471
-122.447998     37.463333
-122.447914     37.467445
-122.448776     37.468307
-122.448776     37.469971
-122.449638     37.470833
-122.449608     37.473305
-122.450470     37.474167
-122.450470     37.475807
-122.451332     37.476669
-122.451332     37.477470
-122.452942     37.479141
-122.452942     37.479996
-122.453804     37.480804
-122.453804     37.481667
-122.454582     37.482468
-122.454582     37.483337
-122.456276     37.485001
-122.456276     37.486664
-122.457916     37.488335
-122.457970     37.489136
-122.460052     37.491196
-122.460915     37.491196
-122.461777     37.492058
-122.463333     37.492081
-122.466721     37.495422
-122.467560     37.495422
-122.467972     37.495804
-122.467972     37.496666
-122.469193     37.497894
-122.469971     37.497894
-122.470833     37.498749
-122.471695     37.498749
-122.472557     37.499557
-122.473358     37.499557
-122.475060     37.501221
-122.477501     37.501221
-122.478386     37.502029
-122.486694     37.502083
-122.487526     37.502945
-122.488441     37.502083
-122.491722     37.502106
-122.492554     37.501251
-122.494247     37.501251
-122.495026     37.500389
-122.495888     37.500389
